Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-01-01,761.8,770.0,752.5,757.0,755.75,1068067.0,8131.57
2018-01-02,757.55,776.0,748.5,774.0,773.45,1885242.0,14451.02
2018-01-03,776.95,787.75,774.0,776.9,775.8,1914605.0,14953.78
2018-01-04,779.9,787.6,778.0,782.55,781.65,1374445.0,10764.85
2018-01-05,785.6,785.6,770.8,774.1,774.2,887317.0,6900.26
2018-01-08,778.25,790.0,778.25,782.75,784.35,1327482.0,10417.26
2018-01-09,785.0,792.0,780.4,787.55,790.6,1291299.0,10167.44
2018-01-10,793.0,794.0,774.05,778.15,778.85,1023925.0,7996.3
2018-01-11,781.4,788.3,775.05,786.25,786.2,697993.0,5470.13
2018-01-12,789.0,790.0,768.05,776.0,775.35,1955588.0,15178.15
2018-01-15,778.0,784.0,770.2,775.4,774.35,764055.0,5934.3
2018-01-16,774.95,780.7,762.05,768.5,766.85,1222684.0,9428.7
2018-01-17,767.0,783.95,754.9,781.0,780.75,1188663.0,9189.17
2018-01-18,787.8,814.9,786.25,798.0,800.5,5203775.0,41906.15
2018-01-19,799.5,808.1,791.0,802.0,802.35,1023467.0,8186.45
2018-01-22,809.7,819.8,805.0,814.5,813.6,2396370.0,19502.51
2018-01-23,817.7,817.9,797.6,807.0,807.25,1371476.0,11052.13
2018-01-24,807.0,828.5,803.1,825.0,824.25,2577167.0,21087.86
2018-01-25,827.0,827.85,761.6,768.5,768.95,6508094.0,51418.53
2018-01-29,777.95,795.4,772.0,789.0,788.5,5546134.0,43644.95
2018-01-30,787.7,790.35,767.6,772.5,770.75,2353656.0,18264.59
2018-01-31,775.0,777.0,746.5,751.4,752.05,1831502.0,13860.35
2018-02-01,752.05,772.0,735.3,758.0,758.85,2563374.0,19414.76
2018-02-02,750.0,752.0,723.95,732.95,733.05,2254820.0,16730.12
2018-02-05,712.5,728.95,697.0,725.75,722.5,1661523.0,11963.34
2018-02-06,696.0,711.5,680.0,700.65,700.05,2199496.0,15400.08
2018-02-07,711.8,715.8,699.8,702.55,701.25,1802253.0,12712.87
2018-02-08,704.0,722.0,702.9,719.0,718.05,1603409.0,11464.34
2018-02-09,710.0,715.2,700.35,709.2,708.35,1245192.0,8830.57
2018-02-12,713.5,729.9,710.5,728.55,726.5,1291508.0,9312.25
2018-02-14,733.0,733.45,718.1,721.5,721.9,1446323.0,10483.1
2018-02-15,727.05,729.15,713.0,716.0,716.1,845055.0,6101.85
2018-02-16,719.9,725.0,700.1,705.1,703.6,1123772.0,8010.38
2018-02-19,703.9,710.0,692.8,700.85,701.3,925618.0,6477.19
2018-02-20,702.0,707.0,694.0,695.0,695.35,774441.0,5414.63
2018-02-21,697.5,701.7,682.65,688.0,688.25,2279472.0,15698.72
2018-02-22,685.0,686.95,672.5,678.0,675.45,2071478.0,14036.4
2018-02-23,679.0,703.0,679.0,702.25,700.55,2454631.0,17041.91
2018-02-26,707.0,725.8,706.0,720.9,720.5,2329195.0,16679.39
2018-02-27,724.0,726.0,712.0,722.0,721.15,1233367.0,8878.95
2018-02-28,724.0,732.4,718.2,728.7,728.75,2577819.0,18772.11
2018-03-01,728.95,732.9,711.8,714.25,714.25,1877954.0,13570.5
2018-03-05,714.0,723.35,701.35,721.25,720.9,1093480.0,7789.45
2018-03-06,725.0,726.8,699.0,701.4,702.4,1118988.0,7985.69
2018-03-07,699.0,710.85,692.65,703.5,702.0,1434135.0,10067.73
2018-03-08,708.0,714.0,700.0,711.5,710.8,1223027.0,8642.74
2018-03-09,715.0,722.5,708.75,714.0,712.15,1168118.0,8354.74
2018-03-12,720.0,720.0,705.6,717.1,717.95,944809.0,6739.18
2018-03-13,718.65,728.9,712.95,724.5,722.8,1452302.0,10504.29
2018-03-14,723.5,727.0,713.15,717.8,718.35,1045412.0,7517.92
2018-03-15,719.95,727.6,717.45,721.7,721.15,683615.0,4932.31
2018-03-16,715.0,733.15,713.4,722.7,719.7,2219725.0,16054.88
2018-03-19,719.0,721.5,699.25,700.85,701.85,910706.0,6421.28
2018-03-20,698.25,717.35,693.0,713.3,712.3,1296133.0,9204.68
2018-03-21,718.0,719.95,710.1,716.0,714.9,1419662.0,10149.28
2018-03-22,715.1,727.65,714.65,718.0,716.9,1437816.0,10370.9
2018-03-23,705.0,711.8,698.8,703.3,704.75,1360837.0,9557.29
2018-03-26,705.0,730.2,699.65,728.0,724.4,1150358.0,8214.77
2018-03-27,728.5,742.05,728.5,740.0,736.8,1980372.0,14595.11
2018-03-28,738.7,746.8,726.3,728.8,730.25,2977328.0,21902.07
2018-04-02,736.9,756.0,730.5,752.0,752.4,1257184.0,9372.05
2018-04-03,751.8,767.0,747.0,765.0,765.65,1751966.0,13319.62
2018-04-04,769.95,769.95,730.4,734.0,732.5,1713329.0,12804.93
2018-04-05,747.0,758.55,745.15,755.1,756.95,1081941.0,8168.88
2018-04-06,753.05,756.35,745.45,753.25,753.2,485882.0,3650.21
2018-04-09,757.0,765.6,747.4,750.95,751.2,2040662.0,15385.56
2018-04-10,757.85,760.8,747.0,752.5,751.7,639074.0,4819.73
2018-04-11,754.8,756.2,740.4,745.35,745.55,582360.0,4339.81
2018-04-12,749.0,750.1,740.15,747.35,747.9,696989.0,5209.38
2018-04-13,754.4,755.5,741.8,747.0,747.1,898951.0,6738.98
2018-04-16,743.0,765.0,741.0,762.65,763.6,738851.0,5586.66
2018-04-17,768.9,768.9,753.35,756.35,757.55,894003.0,6794.09
2018-04-18,760.0,763.1,752.6,759.15,757.6,593398.0,4502.81
2018-04-19,759.15,774.9,757.6,768.0,768.9,1459613.0,11221.41
2018-04-20,767.9,770.9,751.3,767.0,765.75,1158211.0,8825.09
2018-04-23,768.0,774.4,751.8,752.0,753.8,1065116.0,8085.13
2018-04-24,753.4,753.4,739.9,746.7,744.7,1203996.0,8995.6
