Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-01-01,1652.0,1655.95,1618.1,1620.4,1623.85,771099.0,12595.77
2018-01-02,1626.3,1647.0,1626.1,1647.0,1643.95,1392045.0,22818.64
2018-01-03,1649.0,1650.0,1624.0,1635.5,1630.25,1120860.0,18400.27
2018-01-04,1638.0,1652.5,1631.0,1650.35,1646.6,747232.0,12282.86
2018-01-05,1645.0,1703.0,1643.5,1700.0,1698.2,1134406.0,19056.87
2018-01-08,1711.0,1724.0,1700.1,1720.0,1719.9,1489032.0,25556.75
2018-01-09,1725.0,1729.95,1706.75,1725.0,1725.05,576106.0,9895.49
2018-01-10,1724.95,1742.55,1711.15,1735.0,1734.1,1223879.0,21168.86
2018-01-11,1740.0,1752.0,1685.0,1700.7,1700.3,4145613.0,71328.78
2018-01-12,1710.0,1720.45,1688.0,1701.5,1705.25,2057925.0,35064.22
2018-01-15,1707.1,1710.3,1675.0,1686.0,1682.4,997313.0,16834.38
2018-01-16,1691.75,1692.0,1660.0,1668.0,1664.6,829183.0,13883.84
2018-01-17,1664.1,1678.75,1645.4,1661.7,1657.45,600044.0,9962.04
2018-01-18,1679.0,1707.0,1667.0,1679.75,1680.1,2327815.0,39390.72
2018-01-19,1683.0,1692.25,1670.8,1680.55,1684.0,497099.0,8358.82
2018-01-22,1684.0,1695.8,1676.6,1689.0,1683.2,820236.0,13842.25
2018-01-23,1690.0,1730.0,1680.0,1729.0,1723.35,1763797.0,30142.5
2018-01-24,1725.0,1738.8,1705.0,1721.0,1717.3,968956.0,16657.57
2018-01-25,1723.0,1735.35,1703.7,1730.0,1730.2,2169317.0,37391.56
2018-01-29,1730.2,1751.05,1724.0,1733.45,1742.5,1232573.0,21453.75
2018-01-30,1745.0,1746.85,1721.25,1742.0,1736.05,653937.0,11326.97
2018-01-31,1735.0,1761.0,1725.1,1750.0,1753.1,1237098.0,21594.19
2018-02-01,1754.0,1817.8,1733.85,1783.0,1795.45,3720115.0,66581.36
2018-02-02,1774.9,1779.5,1734.2,1750.15,1761.3,2192706.0,38622.19
2018-02-05,1721.0,1739.05,1683.05,1715.0,1713.0,1600927.0,27384.74
2018-02-06,1650.55,1701.9,1644.5,1701.2,1682.85,1846944.0,30903.28
2018-02-07,1704.0,1717.15,1658.6,1665.0,1661.75,1423804.0,23879.95
2018-02-08,1680.0,1684.95,1662.3,1669.9,1670.85,801569.0,13413.78
2018-02-09,1650.0,1659.55,1635.6,1651.0,1649.85,1206481.0,19906.59
2018-02-12,1649.85,1700.0,1645.2,1696.1,1687.8,864259.0,14433.8
2018-02-14,1702.0,1709.5,1679.3,1682.05,1694.45,884974.0,15014.64
2018-02-15,1696.0,1703.65,1669.0,1685.65,1686.15,872147.0,14733.97
2018-02-16,1694.0,1696.75,1650.0,1651.1,1658.9,1088167.0,18274.77
2018-02-19,1657.8,1657.8,1616.0,1637.0,1630.45,1151645.0,18803.47
2018-02-20,1632.05,1649.05,1618.3,1626.0,1622.7,859058.0,14040.08
2018-02-21,1636.0,1636.0,1590.0,1597.0,1594.25,1425276.0,22879.05
2018-02-22,1593.0,1631.0,1586.2,1626.0,1623.5,2073919.0,33504.88
2018-02-23,1623.5,1647.85,1619.0,1647.85,1643.5,616552.0,10097.92
2018-02-26,1648.0,1700.0,1648.0,1691.35,1691.3,1023854.0,17246.74
