Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2018-01-01,922.7,922.7,907.5,909.5,909.75,4321686.0,39475.69
2018-01-02,913.0,919.55,906.4,911.5,911.15,4342815.0,39646.49
2018-01-03,925.0,926.0,913.05,915.5,914.8,6175312.0,56818.98
2018-01-04,918.15,921.8,915.7,920.5,920.3,4118581.0,37853.1
2018-01-05,921.8,926.9,920.25,923.0,923.25,3401905.0,31403.79
2018-01-08,926.1,931.0,923.5,926.6,928.55,4035417.0,37425.38
2018-01-09,928.15,943.9,924.0,940.0,940.95,6534997.0,61335.32
2018-01-10,943.0,947.4,935.5,941.5,942.35,5361502.0,50512.41
2018-01-11,941.8,942.65,935.0,936.9,937.75,3588727.0,33722.64
2018-01-12,943.0,952.8,938.25,946.6,949.0,6890028.0,65235.9
2018-01-15,950.0,958.5,945.2,947.6,949.15,5084113.0,48429.89
2018-01-16,947.7,947.7,920.0,923.8,922.95,4948895.0,46066.22
2018-01-17,926.0,929.0,907.0,924.1,924.5,6036432.0,55623.54
2018-01-18,929.0,929.6,915.1,922.0,919.7,4289053.0,39559.27
2018-01-19,923.0,934.4,922.1,934.2,931.3,4559564.0,42334.45
2018-01-22,948.0,974.3,940.0,970.2,971.5,20892838.0,200531.33
2018-01-23,975.0,990.95,975.0,982.05,983.25,10298500.0,101405.09
2018-01-24,981.75,981.75,962.65,967.95,966.35,6532672.0,63246.42
2018-01-25,967.9,972.0,956.15,963.95,965.9,6249419.0,60244.05
2018-01-29,966.2,977.3,959.3,963.7,964.5,4524605.0,43828.95
2018-01-30,965.8,965.8,949.0,950.0,950.4,4198139.0,40152.32
2018-01-31,950.0,964.5,941.55,962.0,961.3,5738209.0,55019.1
2018-02-01,963.25,972.6,936.6,945.0,943.85,7554587.0,72152.61
2018-02-02,935.0,943.95,901.0,901.9,904.35,13242095.0,121495.75
2018-02-05,894.0,912.5,881.8,907.0,902.15,8773525.0,79139.65
2018-02-06,877.0,898.0,871.0,893.4,892.1,11000567.0,97266.27
2018-02-07,902.55,905.4,890.0,892.45,894.4,7100838.0,63731.68
2018-02-08,897.9,910.65,892.35,906.2,904.55,6320734.0,57087.26
2018-02-09,889.0,902.0,886.0,899.95,897.85,5294279.0,47435.33
2018-02-12,903.0,918.2,902.05,914.0,915.5,5429792.0,49420.32
2018-02-14,923.0,942.5,921.0,929.0,933.65,10170959.0,94681.82
2018-02-15,937.65,945.75,928.15,936.1,935.65,6109454.0,57310.59
2018-02-16,939.6,942.6,918.1,920.45,921.3,4401672.0,40949.73
2018-02-19,921.0,932.0,913.55,928.3,927.0,4087936.0,37706.65
2018-02-20,929.0,929.55,918.8,919.9,921.1,3866919.0,35695.96
2018-02-21,930.0,932.5,922.15,929.0,929.35,5448230.0,50516.77
2018-02-22,922.0,931.0,920.0,921.0,924.35,5118850.0,47347.79
2018-02-23,925.4,938.0,922.75,934.0,934.25,4850839.0,45198.78
2018-02-26,939.0,944.9,936.6,938.75,938.7,3856478.0,36301.14
2018-02-27,939.0,955.8,938.35,951.5,950.5,6410097.0,60834.77
2018-02-28,945.95,957.1,943.2,951.0,954.55,25898694.0,246899.73
2018-03-01,949.75,959.9,945.95,948.05,948.4,4094652.0,38959.48
2018-03-05,943.0,950.15,921.6,922.65,924.1,5634893.0,52536.82
2018-03-06,929.0,936.2,905.1,908.65,910.85,7323680.0,67851.21
2018-03-07,909.25,909.25,888.05,892.4,889.75,7247708.0,65089.43
2018-03-08,897.65,914.5,893.3,911.0,911.45,6072983.0,54898.82
2018-03-09,914.9,919.35,911.05,915.0,913.1,4863577.0,44488.21
